model code|trim code|trim description|price|pricfrom|priceto|model year|incl tax|active
GAGACW|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGACW|NY|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
GAGACW|NY|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGACW|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
GAGACW|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GAGACW|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
GAGACW|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGACW|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
GAGACW|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2023|N|Y
GAGBCW|DO|Black-Black-Amaretto/Black-Black/Black/|     0.00|20240402|99991231|2023|N|Y
GAGBCW|DO|Black-Black-Amaretto/Black-Black/Black/|     0.00|20240402|99991231|2024|N|Y
GAGBCW|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
GAGBCW|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGBCW|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
GAGBCW|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GAGBCW|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
GAGBCW|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGBCW|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2023|N|Y
GAGBCW|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
GAGBCW_E07|DO|Black-Black-Amaretto/Black-Black/Black/|     0.00|20240402|99991231|2024|N|Y
GAGBCW_E07|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGBCW_E07|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GAGBCW_E07|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGBCW_E07|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
GAGCCW|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
GAGCCW|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2023|N|Y
GAGCCW|DO|Black-Black-Amaretto/Black-Black/Black/|     0.00|20240402|99991231|2024|N|Y
GAGCCW|DO|Black-Black-Amaretto/Black-Black/Black/|     0.00|20240402|99991231|2023|N|Y
GAGCCW|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
GAGCCW|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGCCW|NY|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGCCW|NY|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
GAGCCW|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
GAGCCW|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GAGCCW|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
GAGCCW|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGCCW|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2023|N|Y
GAGCCW|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
GAGCCW_E08|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
GAGCCW_E08|DO|Black-Black-Amaretto/Black-Black/Black/|     0.00|20240402|99991231|2024|N|Y
GAGCCW_E08|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGCCW_E08|NY|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGCCW_E08|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GAGCCW_E08|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
GAGCCW_E08|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
GBAAKG|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GBAAKG|KF|Mint-Granite Gray-Mint/Black-Black/ Blac|     0.00|20220615|99991231|2023|N|Y
GBAAKG|KR|Black-Black-Steel Gray/Black-B|     0.00|20230614|99991231|2024|N|Y
GBAAKG|KR|Black-Black-Steel Gray/Black-B|     0.00|20240402|99991231|2023|N|Y
GBAAKG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240402|99991231|2023|N|Y
GBAAKG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20230614|99991231|2024|N|Y
GBAAKG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2023|N|Y
GBAAKG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20230614|99991231|2024|N|Y
GBAAKG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20230614|99991231|2024|N|Y
GBAAKG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2023|N|Y
GBAAKG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20230614|99991231|2024|N|Y
GBAAKG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2023|N|Y
GBAAKG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20230614|99991231|2024|N|Y
GBAAKG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
GBAAKG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20230614|99991231|2024|N|Y
GBAAKG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
GBAANG|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240403|99991231|2023|N|Y
GBAANG|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20230614|99991231|2024|N|Y
GBAANG|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GBAANG|KF|Mint-Granite Gray-Mint/Black-Black/ Blac|     0.00|20220615|99991231|2023|N|Y
GBAANG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20230614|99991231|2024|N|Y
GBAANG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20240403|99991231|2023|N|Y
GBAANG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240403|99991231|2023|N|Y
GBAANG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20230614|99991231|2024|N|Y
GBAANG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20230614|99991231|2024|N|Y
GBAANG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240403|99991231|2023|N|Y
GBAANG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20230614|99991231|2024|N|Y
GBAANG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240403|99991231|2023|N|Y
GBAANG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20230614|99991231|2024|N|Y
GBAANG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240403|99991231|2023|N|Y
GBAANG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240403|99991231|2023|N|Y
GBAANG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20230614|99991231|2024|N|Y
GBAANG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240403|99991231|2023|N|Y
GBAANG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20230614|99991231|2024|N|Y
GBABKG|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GBABKG|KF|Mint-Granite Gray-Mint/Black-Black/ Blac|     0.00|20220615|99991231|2023|N|Y
GBABKG|KR|Black-Black-Steel Gray/Black-B|     0.00|20240402|99991231|2024|N|Y
GBABKG|KR|Black-Black-Steel Gray/Black-B|     0.00|20240402|99991231|2023|N|Y
GBABKG|KU|Yellow-Granite/Black/Titanium|     0.00|20240402|99991231|2024|N|Y
GBABKG|KU|Yellow-Granite/Black/Titanium|     0.00|20240402|99991231|2023|N|Y
GBABKG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2023|N|Y
GBABKG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2024|N|Y
GBABKG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2023|N|Y
GBABKG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2024|N|Y
GBABKG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2024|N|Y
GBABKG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2023|N|Y
GBABKG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
GBABKG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GBABKG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
GBABKG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
GBABNG|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GBABNG|KF|Mint-Granite Gray-Mint/Black-Black/ Blac|     0.00|20220615|99991231|2023|N|Y
GBABNG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20240402|99991231|2024|N|Y
GBABNG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20240403|99991231|2023|N|Y
GBABNG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240402|99991231|2024|N|Y
GBABNG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240403|99991231|2023|N|Y
GBABNG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240403|99991231|2023|N|Y
GBABNG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2024|N|Y
GBABNG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2024|N|Y
GBABNG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240403|99991231|2023|N|Y
GBABNG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2024|N|Y
GBABNG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240403|99991231|2023|N|Y
GBABNG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GBABNG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240403|99991231|2023|N|Y
GBABNG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
GBABNG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240403|99991231|2023|N|Y
GBACKG|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GBACKG|KF|Mint-Granite Gray-Mint/Black-Black/ Blac|     0.00|20220615|99991231|2023|N|Y
GBACKG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20240402|99991231|2024|N|Y
GBACKG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20240402|99991231|2023|N|Y
GBACKG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240402|99991231|2023|N|Y
GBACKG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240402|99991231|2024|N|Y
GBACKG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2023|N|Y
GBACKG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACKG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2024|N|Y
GBACKG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2023|N|Y
GBACKG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACKG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2023|N|Y
GBACKG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
GBACKG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GBACKG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
GBACKG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACLX|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GBACLX|KF|Mint-Granite Gray-Mint/Black-Black/ Blac|     0.00|20220615|99991231|2023|N|Y
GBACLX|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20220615|99991231|2023|N|Y
GBACLX|KU|Yellow-Granite/Black/Titanium|     0.00|20240402|99991231|2024|N|Y
GBACLX|KU|Yellow-Granite/Black/Titanium|     0.00|20240402|99991231|2023|N|Y
GBACLX|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACLX|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2023|N|Y
GBACLX|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2024|N|Y
GBACLX|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2023|N|Y
GBACLX|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACLX|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2023|N|Y
GBACLX|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20220615|99991231|2023|N|Y
GBACLX|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACLX|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
GBACNG|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
GBACNG|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240403|99991231|2023|N|Y
GBACNG|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GBACNG|KF|Mint-Granite Gray-Mint/Black-Black/ Blac|     0.00|20230301|99991231|2023|N|Y
GBACNG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20240403|99991231|2023|N|Y
GBACNG|KR|Black-Black-Steel Gray/Black-Black/ Blac|     0.00|20240402|99991231|2024|N|Y
GBACNG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240402|99991231|2024|N|Y
GBACNG|KU|Yellow-Granite Gray-Yellow/Black-Black/|     0.00|20240403|99991231|2023|N|Y
GBACNG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACNG|KV|Blue Gray Copper-Granite Gray-Copper/ Bl|     0.00|20240403|99991231|2023|N|Y
GBACNG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240403|99991231|2023|N|Y
GBACNG|KW|Titanium Gray-Titanium Gray-Copper/ Blac|     0.00|20240402|99991231|2024|N|Y
GBACNG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240402|99991231|2024|N|Y
GBACNG|TV|Black-Black-Fine Silver/ Black-Black/ Bl|     0.00|20240403|99991231|2023|N|Y
GBACNG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240403|99991231|2023|N|Y
GBACNG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
GBACNG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240403|99991231|2023|N|Y
GBACNG|ZV|Granite Gray-Granite Gray-Steel Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
GEACAE|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GEACAE|HR|Flint Gray-Flint Gray-e-tron Orange/ Bla|     0.00|20220615|99991231|2023|N|Y
GEACAE|MI|Black-Black/Black-Black/Black/Rock Gray|     0.00|20220615|99991231|2023|N|Y
GEACAE|ML|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20220615|99991231|2023|N|Y
GEACAE|MP|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20220615|99991231|2023|N|Y
GEACAE|QM|Black-Black/Black-Black/Black/Black|     0.00|20220615|99991231|2023|N|Y
GEACAE|TJ|Rotor Gray-Rotor Gray-Anthracite/Black-|     0.00|20220615|99991231|2023|N|Y
GEACAE|YD|Mother-of-Pearl Beige - Mother-of-Pearl|     0.00|20220615|99991231|2023|N|Y
GEASCE|MD|Arras Red-Arras Red-Agate Gray/ Black-Bl|     0.00|20220615|99991231|2023|N|Y
GEASCE|MP|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20220615|99991231|2023|N|Y
GEASCE|QM|Black-Black/Black-Black/Black/Black|     0.00|20220615|99991231|2023|N|Y
GEASCE|TJ|Rotor Gray-Rotor Gray-Anthracite/Black-|     0.00|20220615|99991231|2023|N|Y
GENAAE|FZ|Black/Black/ Moon Silver|     0.00|20220615|99991231|2023|N|Y
GENBAE|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GENBAE|HR|Flint Gray-Flint Gray-e-tron Orange/ Bla|     0.00|20220615|99991231|2023|N|Y
GENBAE|MI|Black-Black/Black-Black/Black/Rock Gray|     0.00|20220615|99991231|2023|N|Y
GENBAE|ML|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20220615|99991231|2023|N|Y
GENBAE|MP|black-Rock Grey/Black-Black/Black/Moon S|     0.00|20220615|99991231|2023|N|Y
GENBAE|QM|Black-Black/Black-Black/Black/Black|     0.00|20220615|99991231|2023|N|Y
GENBAE|TJ|Rotor Gray-Rotor Gray-Anthracite/Black-|     0.00|20220615|99991231|2023|N|Y
GENBAE|YD|Mother-of-Pearl Beige - Mother-of-Pearl|     0.00|20220615|99991231|2023|N|Y
GENCAE|FZ|Black-Black/Black-Black/Black/ Moon Silv|     0.00|20220615|99991231|2023|N|Y
GENCAE|HR|Flint Gray-Flint Gray-e-tron Orange/ Bla|     0.00|20220615|99991231|2023|N|Y
GENCAE|MI|Black-Black/Black-Black/Black/Rock Gray|     0.00|20220615|99991231|2023|N|Y
GENCAE|ML|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20220615|99991231|2023|N|Y
GENCAE|MP|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20220615|99991231|2023|N|Y
GENCAE|QM|Black-Black/Black-Black/Black/Black|     0.00|20220615|99991231|2023|N|Y
GENCAE|TJ|Rotor Gray-Rotor Gray-Anthracite/Black-|     0.00|20220615|99991231|2023|N|Y
GENCAE|YD|Mother-of-Pearl Beige - Mother-of-Pearl|     0.00|20220615|99991231|2023|N|Y
S7BC3A|16|Black/Titanium Black-Titanium-Black/ Bla|     0.00|20191104|99991231|2018|N|Y
S7BC3A|AH|Titanium Black-Palladium/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A|BN|Black-Navy Blue/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A|DM|Titanium Black/Titanium Black-Titanium B|     0.00|20191104|99991231|2018|N|Y
S7BC3A|JI|Black-Ceramique/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A|KG|Titanium Black-Brown-Orange/Titanium Bla|     0.00|20191104|99991231|2018|N|Y
S7BC3A|MA|Anthracite/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A|TE|Titanium Black-Ceramique/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A|TR|Palladium-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A|TV|Noisette-Titanium Black/TitaniumBlack/Bl|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|16|Black/Titanium Black-Titanium-Black/ Bla|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|AH|Titanium Black-Palladium/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|BN|Black-Navy Blue/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|DM|Titanium Black/Titanium Black-Titanium B|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|JI|Black-Ceramique/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|KG|Titanium Black-Brown-Orange/Titanium Bla|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|MA|Anthracite/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|TE|Titanium Black-Ceramique/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|TR|Palladium-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E01|TV|Noisette-Titanium Black/TitaniumBlack/Bl|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|16|Black/Titanium Black-Titanium-Black/ Bla|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|AH|Titanium Black-Palladium/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|BN|Black-Navy Blue/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|DM|Titanium Black/Titanium Black-Titanium B|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|JI|Black-Ceramique/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|KG|Titanium Black-Brown-Orange/Titanium Bla|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|MA|Anthracite/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|TE|Titanium Black-Ceramique/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|TR|Palladium-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC3A_E02|TV|Noisette-Titanium Black/TitaniumBlack/Bl|     0.00|20191104|99991231|2018|N|Y
S7BC7A|16|Black/Titanium Black-Titanium-Black/ Bla|     0.00|20191104|99991231|2018|N|Y
S7BC7A|AH|Titanium Black-Palladium/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A|BN|Black-Navy Blue/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A|DM|Titanium Black/Titanium Black-Titanium B|     0.00|20191104|99991231|2018|N|Y
S7BC7A|JI|Black-Ceramic/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A|KG|Titanium Black-Brown-Orange/Titanium Bla|     0.00|20191104|99991231|2018|N|Y
S7BC7A|MA|Anthracite/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A|TE|Titanium Black-Ceramique/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A|TR|Palladium-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A|TV|Noisette-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|16|Black/Titanium Black-Titanium-Black/ Bla|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|AH|Titanium Black-Palladium/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|BN|Black-Navy Blue/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|DM|Titanium Black/Titanium Black-Titanium B|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|JI|Black-Ceramic/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|KG|Titanium Black-Brown-Orange/Titanium Bla|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|MA|Anthracite/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|TE|Titanium Black-Ceramique/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|TR|Palladium-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E01|TV|Noisette-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|16|Black/Titanium Black-Titanium-Black/ Bla|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|AH|Titanium Black-Palladium/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|BN|Black-Navy Blue/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|DM|Titanium Black/Titanium Black-Titanium B|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|JI|Black-Ceramic/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|KG|Titanium Black-Brown-Orange/Titanium Bla|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|MA|Anthracite/Titanium Black/Black|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|TE|Titanium Black-Ceramique/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|TR|Palladium-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
S7BC7A_E02|TV|Noisette-Titanium Black/Titanium Black/|     0.00|20191104|99991231|2018|N|Y
SAAA72|DM|Austin Anthracite Grey|     0.00|20170529|99991231|2015|N|Y
SAAA72|RF|Leatherette Anthracite Grey|     0.00|20170529|99991231|2015|N|Y
SAAA85|DM|Austin Anthracite Grey|     0.00|20170529|99991231|2015|N|Y
SAAA85|RF|Leatherette Anthracite Grey|     0.00|20170529|99991231|2015|N|Y
SABT12|02|Grey-Anthracite/Anthracite-Anthracite/ B|     0.00|20191104|99991231|2018|N|Y
SABT12|05|Classic Grey-Anthracite/Anthracite/Black|     0.00|20191104|99991231|2018|N|Y
SABT12|23|Orange-Anthracite/Anthracite-Anthracite/|     0.00|20191104|99991231|2018|N|Y
SABT12|24|Coloured-Anthracite/AnthraciteAnthracite|     0.00|20191104|99991231|2018|N|Y
SABT12|27|Titanium Black/Titanium Black-Titanium B|     0.00|20191104|99991231|2018|N|Y
SABT12|28|Anthracite-Multicolour/Anthracite Anthra|     0.00|20191104|99991231|2018|N|Y
SABT12|29|Anthracite-Red/Anthracite-Anthracite/ Bl|     0.00|20191104|99991231|2018|N|Y
